code,description,code_type,source,year
A5121,"Skin barrier; solid, 6 x 6 or equivalent, each",HCPCS_Level_II,HCPC2026_JAN,2026
A5122,"Skin barrier; solid, 8 x 8 or equivalent, each",HCPCS_Level_II,HCPC2026_JAN,2026
A5126,Adhesive or non-adhesive; disk or foam pad,HCPCS_Level_II,HCPC2026_JAN,2026
A5131,"Appliance cleaner, incontinence and ostomy appliances, per 16 oz.",HCPCS_Level_II,HCPC2026_JAN,2026
A5200,"Percutaneous catheter/tube anchoring device, adhesive skin attachment",HCPCS_Level_II,HCPC2026_JAN,2026
A5500,"For diabetics only, fitting (including follow-up), custom preparation and supply of off-the-shelf depth-inlay shoe manufactured to accommodate multi-density insert(s), per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5501,"For diabetics only, fitting (including follow-up), custom preparation and supply of shoe molded from cast(s) of patient's foot (custom molded shoe), per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5503,"For diabetics only, modification (including fitting) of off-the-shelf depth-inlay shoe or custom-molded shoe with roller or rigid rocker bottom, per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5504,"For diabetics only, modification (including fitting) of off-the-shelf depth-inlay shoe or custom-molded shoe with wedge(s), per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5505,"For diabetics only, modification (including fitting) of off-the-shelf depth-inlay shoe or custom-molded shoe with metatarsal bar, per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5506,"For diabetics only, modification (including fitting) of off-the-shelf depth-inlay shoe or custom-molded shoe with off-set heel(s), per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5507,"For diabetics only, not otherwise specified modification (including fitting) of off-the-shelf depth-inlay shoe or custom-molded shoe, per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5508,"For diabetics only, deluxe feature of off-the-shelf depth-inlay shoe or custom-molded shoe, per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5510,"For diabetics only, direct formed, compression molded to patient's foot without external heat source, multiple-density insert(s) prefabricated, per shoe",HCPCS_Level_II,HCPC2026_JAN,2026
A5512,"For diabetics only, multiple density insert, direct formed, molded to foot after external heat source of 230 degrees fahrenheit or higher, total contact with patient's foot, including arch, base layer minimum of 1/4 inch material of shore a 35 durometer or 3/16 inch material of shore a 40 durometer (or higher), prefabricated, each",HCPCS_Level_II,HCPC2026_JAN,2026
A5513,"For diabetics only, multiple density insert, custom molded from model of patient's foot, total contact with patient's foot, including arch, base layer minimum of 3/16 inch material of shore a 35 durometer (or higher), includes arch filler and other shaping material, custom fabricated, each",HCPCS_Level_II,HCPC2026_JAN,2026
A5514,"For diabetics only, multiple density insert, made by direct carving with cam technology from a rectified cad model created from a digitized scan of the patient, total contact with patient's foot, including arch, base layer minimum of 3/16 inch material of shore a 35 durometer (or higher), includes arch filler and other shaping material, custom fabricated, each",HCPCS_Level_II,HCPC2026_JAN,2026
A6,Dressing for six wounds,HCPCS_Level_II,HCPC2026_JAN,2026
A6000,Non-contact wound warming wound cover for use with the non-contact wound warming device and warming card,HCPCS_Level_II,HCPC2026_JAN,2026
A6010,"Collagen based wound filler, dry form, sterile, per gram of collagen",HCPCS_Level_II,HCPC2026_JAN,2026
A6011,"Collagen based wound filler, gel/paste, per gram of collagen",HCPCS_Level_II,HCPC2026_JAN,2026
A6021,"Collagen dressing, sterile, size 16 sq. in. or less, each",HCPCS_Level_II,HCPC2026_JAN,2026
A6022,"Collagen dressing, sterile, size more than 16 sq. in. but less than or equal to 48 sq. in., each",HCPCS_Level_II,HCPC2026_JAN,2026
A6023,"Collagen dressing, sterile, size more than 48 sq. in., each",HCPCS_Level_II,HCPC2026_JAN,2026
A6024,"Collagen dressing wound filler, sterile, per 6 inches",HCPCS_Level_II,HCPC2026_JAN,2026
A6025,"Gel sheet for dermal or epidermal application, (e.g., silicone, hydrogel, other), each",HCPCS_Level_II,HCPC2026_JAN,2026
A6154,"Wound pouch, each",HCPCS_Level_II,HCPC2026_JAN,2026
A6196,"Alginate or other fiber gelling dressing, wound cover, sterile, pad size 16 sq. in. or less, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6197,"Alginate or other fiber gelling dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6198,"Alginate or other fiber gelling dressing, wound cover, sterile, pad size more than 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6199,"Alginate or other fiber gelling dressing, wound filler, sterile, per 6 inches",HCPCS_Level_II,HCPC2026_JAN,2026
A6203,"Composite dressing, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6204,"Composite dressing, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6205,"Composite dressing, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6206,"Contact layer, sterile, 16 sq. in. or less, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6207,"Contact layer, sterile, more than 16 sq. in. but less than or equal to 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6208,"Contact layer, sterile, more than 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6209,"Foam dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6210,"Foam dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6211,"Foam dressing, wound cover, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6212,"Foam dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6213,"Foam dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6214,"Foam dressing, wound cover, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6215,"Foam dressing, wound filler, sterile, per gram",HCPCS_Level_II,HCPC2026_JAN,2026
A6216,"Gauze, non-impregnated, non-sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6217,"Gauze, non-impregnated, non-sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6218,"Gauze, non-impregnated, non-sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6219,"Gauze, non-impregnated, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6220,"Gauze, non-impregnated, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6221,"Gauze, non-impregnated, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6222,"Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6223,"Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size more than 16 sq. in., but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6224,"Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6228,"Gauze, impregnated, water or normal saline, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6229,"Gauze, impregnated, water or normal saline, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6230,"Gauze, impregnated, water or normal saline, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6231,"Gauze, impregnated, hydrogel, for direct wound contact, sterile, pad size 16 sq. in. or less, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6232,"Gauze, impregnated, hydrogel, for direct wound contact, sterile, pad size greater than 16 sq. in., but less than or equal to 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6233,"Gauze, impregnated, hydrogel, for direct wound contact, sterile, pad size more than 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6234,"Hydrocolloid dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6235,"Hydrocolloid dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6236,"Hydrocolloid dressing, wound cover, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6237,"Hydrocolloid dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6238,"Hydrocolloid dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6239,"Hydrocolloid dressing, wound cover, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6240,"Hydrocolloid dressing, wound filler, paste, sterile, per ounce",HCPCS_Level_II,HCPC2026_JAN,2026
A6241,"Hydrocolloid dressing, wound filler, dry form, sterile, per gram",HCPCS_Level_II,HCPC2026_JAN,2026
A6242,"Hydrogel dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6243,"Hydrogel dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6244,"Hydrogel dressing, wound cover, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6245,"Hydrogel dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6246,"Hydrogel dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6247,"Hydrogel dressing, wound cover, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6248,"Hydrogel dressing, wound filler, gel, per fluid ounce",HCPCS_Level_II,HCPC2026_JAN,2026
A6250,"Skin sealants, protectants, moisturizers, ointments, any type, any size",HCPCS_Level_II,HCPC2026_JAN,2026
A6251,"Specialty absorptive dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6252,"Specialty absorptive dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6253,"Specialty absorptive dressing, wound cover, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6254,"Specialty absorptive dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6255,"Specialty absorptive dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6256,"Specialty absorptive dressing, wound cover, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6257,"Transparent film, sterile, 16 sq. in. or less, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6258,"Transparent film, sterile, more than 16 sq. in. but less than or equal to 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6259,"Transparent film, sterile, more than 48 sq. in., each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6260,"Wound cleansers, any type, any size",HCPCS_Level_II,HCPC2026_JAN,2026
A6261,"Wound filler, gel/paste, per fluid ounce, not otherwise specified",HCPCS_Level_II,HCPC2026_JAN,2026
A6262,"Wound filler, dry form, per gram, not otherwise specified",HCPCS_Level_II,HCPC2026_JAN,2026
A6266,"Gauze, impregnated, other than water, normal saline, or zinc paste, sterile, any width, per linear yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6402,"Gauze, non-impregnated, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6403,"Gauze, non-impregnated, sterile, pad size more than 16 sq. in. less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6404,"Gauze, non-impregnated, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6407,"Packing strips, non-impregnated, sterile, up to 2 inches in width, per linear yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6410,"Eye pad, sterile, each",HCPCS_Level_II,HCPC2026_JAN,2026
A6411,"Eye pad, non-sterile, each",HCPCS_Level_II,HCPC2026_JAN,2026
A6412,"Eye patch, occlusive, each",HCPCS_Level_II,HCPC2026_JAN,2026
A6413,"Adhesive bandage, first-aid type, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
A6441,"Padding bandage, non-elastic, non-woven/non-knitted, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6442,"Conforming bandage, non-elastic, knitted/woven, non-sterile, width less than three inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6443,"Conforming bandage, non-elastic, knitted/woven, non-sterile, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6444,"Conforming bandage, non-elastic, knitted/woven, non-sterile, width greater than or equal to 5 inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6445,"Conforming bandage, non-elastic, knitted/woven, sterile, width less than three inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6446,"Conforming bandage, non-elastic, knitted/woven, sterile, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6447,"Conforming bandage, non-elastic, knitted/woven, sterile, width greater than or equal to five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6448,"Light compression bandage, elastic, knitted/woven, width less than three inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6449,"Light compression bandage, elastic, knitted/woven, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6450,"Light compression bandage, elastic, knitted/woven, width greater than or equal to five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6451,"Moderate compression bandage, elastic, knitted/woven, load resistance of 1.25 to 1.34 foot pounds at 50% maximum stretch, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6452,"High compression bandage, elastic, knitted/woven, load resistance greater than or equal to 1.35 foot pounds at 50% maximum stretch, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6453,"Self-adherent bandage, elastic, non-knitted/non-woven, width less than three inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6454,"Self-adherent bandage, elastic, non-knitted/non-woven, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6455,"Self-adherent bandage, elastic, non-knitted/non-woven, width greater than or equal to five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6456,"Zinc paste impregnated bandage, non-elastic, knitted/woven, width greater than or equal to three inches and less than five inches, per yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6457,"Tubular dressing with or without elastic, any width, per linear yard",HCPCS_Level_II,HCPC2026_JAN,2026
A6460,"Synthetic resorbable wound dressing, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6461,"Synthetic resorbable wound dressing, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",HCPCS_Level_II,HCPC2026_JAN,2026
A6501,"Compression burn garment, bodysuit (head to foot), custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
A6502,"Compression burn garment, chin strap, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
A6503,"Compression burn garment, facial hood, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
A6504,"Compression burn garment, glove to wrist, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
A6505,"Compression burn garment, glove to elbow, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
A6506,"Compression burn garment, glove to axilla, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
A6507,"Compression burn garment, foot to knee length, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
A6508,"Compression burn garment, foot to thigh length, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
