HCPCS_CODE,in_hcpcs_2026,in_hedis,in_either,in_comprehensive
L3908,TRUE,FALSE,TRUE,TRUE
L3912,TRUE,FALSE,TRUE,TRUE
L3913,TRUE,FALSE,TRUE,TRUE
L3915,TRUE,FALSE,TRUE,TRUE
L3916,TRUE,FALSE,TRUE,TRUE
L3919,TRUE,FALSE,TRUE,TRUE
L3921,TRUE,FALSE,TRUE,TRUE
L3923,TRUE,FALSE,TRUE,TRUE
L3924,TRUE,FALSE,TRUE,TRUE
L3925,TRUE,FALSE,TRUE,TRUE
L3927,TRUE,FALSE,TRUE,TRUE
L3929,TRUE,FALSE,TRUE,TRUE
L3931,TRUE,FALSE,TRUE,TRUE
L3933,TRUE,FALSE,TRUE,TRUE
L3960,TRUE,FALSE,TRUE,TRUE
L3962,TRUE,FALSE,TRUE,TRUE
L3978,TRUE,FALSE,TRUE,TRUE
L3980,TRUE,FALSE,TRUE,TRUE
L3982,TRUE,FALSE,TRUE,TRUE
L3984,TRUE,FALSE,TRUE,TRUE
L3995,TRUE,FALSE,TRUE,TRUE
L3999,TRUE,FALSE,TRUE,TRUE
L4002,TRUE,FALSE,TRUE,TRUE
L4110,TRUE,FALSE,TRUE,TRUE
L4205,TRUE,FALSE,TRUE,TRUE
L4210,TRUE,FALSE,TRUE,TRUE
L4350,TRUE,FALSE,TRUE,TRUE
L4360,TRUE,FALSE,TRUE,TRUE
L4361,TRUE,FALSE,TRUE,TRUE
L4386,TRUE,FALSE,TRUE,TRUE
L4387,TRUE,FALSE,TRUE,TRUE
L4396,TRUE,FALSE,TRUE,TRUE
L4397,TRUE,FALSE,TRUE,TRUE
L4398,TRUE,FALSE,TRUE,TRUE
L5000,TRUE,FALSE,TRUE,TRUE
L5301,TRUE,FALSE,TRUE,TRUE
L5450,TRUE,FALSE,TRUE,TRUE
L5620,TRUE,FALSE,TRUE,TRUE
L5629,TRUE,FALSE,TRUE,TRUE
L5637,TRUE,FALSE,TRUE,TRUE
L5645,TRUE,FALSE,TRUE,TRUE
L5647,TRUE,FALSE,TRUE,TRUE
L5649,TRUE,FALSE,TRUE,TRUE
L5650,TRUE,FALSE,TRUE,TRUE
L5651,TRUE,FALSE,TRUE,TRUE
L5668,TRUE,FALSE,TRUE,TRUE
L5670,TRUE,FALSE,TRUE,TRUE
L5671,TRUE,FALSE,TRUE,TRUE
L5673,TRUE,FALSE,TRUE,TRUE
L5679,TRUE,FALSE,TRUE,TRUE
L5684,TRUE,FALSE,TRUE,TRUE
L5685,TRUE,FALSE,TRUE,TRUE
L5690,TRUE,FALSE,TRUE,TRUE
L5695,TRUE,FALSE,TRUE,TRUE
L5700,TRUE,FALSE,TRUE,TRUE
L5704,TRUE,FALSE,TRUE,TRUE
L5910,TRUE,FALSE,TRUE,TRUE
L5940,TRUE,FALSE,TRUE,TRUE
L5962,TRUE,FALSE,TRUE,TRUE
L5968,TRUE,FALSE,TRUE,TRUE
L5972,TRUE,FALSE,TRUE,TRUE
L5981,TRUE,FALSE,TRUE,TRUE
L5984,TRUE,FALSE,TRUE,TRUE
L5986,TRUE,FALSE,TRUE,TRUE
L5987,TRUE,FALSE,TRUE,TRUE
L6205,TRUE,FALSE,TRUE,TRUE
L6624,TRUE,FALSE,TRUE,TRUE
L6694,TRUE,FALSE,TRUE,TRUE
L7362,TRUE,FALSE,TRUE,TRUE
L7364,TRUE,FALSE,TRUE,TRUE
L7366,TRUE,FALSE,TRUE,TRUE
L7367,TRUE,FALSE,TRUE,TRUE
L7510,TRUE,FALSE,TRUE,TRUE
L7520,TRUE,FALSE,TRUE,TRUE
L7900,TRUE,FALSE,TRUE,TRUE
L8000,TRUE,FALSE,TRUE,TRUE
L8015,TRUE,FALSE,TRUE,TRUE
L8020,TRUE,FALSE,TRUE,TRUE
L8030,TRUE,FALSE,TRUE,TRUE
L8035,TRUE,FALSE,TRUE,TRUE
L8046,TRUE,FALSE,TRUE,TRUE
L8300,TRUE,FALSE,TRUE,TRUE
L8310,TRUE,FALSE,TRUE,TRUE
L8320,TRUE,FALSE,TRUE,TRUE
L8400,TRUE,FALSE,TRUE,TRUE
L8417,TRUE,FALSE,TRUE,TRUE
L8420,TRUE,FALSE,TRUE,TRUE
L8430,TRUE,FALSE,TRUE,TRUE
L8440,TRUE,FALSE,TRUE,TRUE
L8460,TRUE,FALSE,TRUE,TRUE
L8470,TRUE,FALSE,TRUE,TRUE
L8499,TRUE,FALSE,TRUE,TRUE
L8500,TRUE,FALSE,TRUE,TRUE
L8501,TRUE,FALSE,TRUE,TRUE
L8507,TRUE,FALSE,TRUE,TRUE
L8509,TRUE,FALSE,TRUE,TRUE
L8511,TRUE,FALSE,TRUE,TRUE
L8513,TRUE,FALSE,TRUE,TRUE
L8600,TRUE,FALSE,TRUE,TRUE
L8606,TRUE,FALSE,TRUE,TRUE
L8610,TRUE,FALSE,TRUE,TRUE
L8612,TRUE,FALSE,TRUE,TRUE
L8613,TRUE,FALSE,TRUE,TRUE
L8614,TRUE,FALSE,TRUE,TRUE
L8615,TRUE,FALSE,TRUE,TRUE
L8616,TRUE,FALSE,TRUE,TRUE
L8617,TRUE,FALSE,TRUE,TRUE
L8618,TRUE,FALSE,TRUE,TRUE
L8619,TRUE,FALSE,TRUE,TRUE
L8621,TRUE,FALSE,TRUE,TRUE
L8624,TRUE,FALSE,TRUE,TRUE
L8625,TRUE,FALSE,TRUE,TRUE
L8629,TRUE,FALSE,TRUE,TRUE
L8679,TRUE,FALSE,TRUE,TRUE
L8680,TRUE,FALSE,TRUE,TRUE
L8681,TRUE,FALSE,TRUE,TRUE
L8689,TRUE,FALSE,TRUE,TRUE
L8691,TRUE,FALSE,TRUE,TRUE
L8692,TRUE,FALSE,TRUE,TRUE
L8694,TRUE,FALSE,TRUE,TRUE
L8699,TRUE,FALSE,TRUE,TRUE
L9900,TRUE,FALSE,TRUE,TRUE
LF001,FALSE,FALSE,FALSE,FALSE
LTFUP,FALSE,FALSE,FALSE,FALSE
LU014,FALSE,FALSE,FALSE,FALSE
LU100,FALSE,FALSE,FALSE,FALSE
LU232,FALSE,FALSE,FALSE,FALSE
LU233,FALSE,FALSE,FALSE,FALSE
LU238,FALSE,FALSE,FALSE,FALSE
LU239,FALSE,FALSE,FALSE,FALSE
LU240,FALSE,FALSE,FALSE,FALSE
LU242,FALSE,FALSE,FALSE,FALSE
LU282,FALSE,FALSE,FALSE,FALSE
LU283,FALSE,FALSE,FALSE,FALSE
LU400,FALSE,FALSE,FALSE,FALSE
LU903,FALSE,FALSE,FALSE,FALSE
LUEXP,FALSE,FALSE,FALSE,FALSE
M0010,TRUE,FALSE,TRUE,TRUE
M0101,FALSE,FALSE,FALSE,FALSE
M0111,FALSE,FALSE,FALSE,FALSE
M0113,FALSE,FALSE,FALSE,FALSE
M0115,FALSE,FALSE,FALSE,FALSE
M0116,FALSE,FALSE,FALSE,FALSE
M0117,FALSE,FALSE,FALSE,FALSE
M0118,FALSE,FALSE,FALSE,FALSE
M0119,FALSE,FALSE,FALSE,FALSE
M0120,FALSE,FALSE,FALSE,FALSE
M0122,FALSE,FALSE,FALSE,FALSE
M0123,FALSE,FALSE,FALSE,FALSE
M0124,FALSE,FALSE,FALSE,FALSE
M0125,FALSE,FALSE,FALSE,FALSE
M0131,FALSE,FALSE,FALSE,FALSE
M0133,FALSE,FALSE,FALSE,FALSE
M0135,FALSE,FALSE,FALSE,FALSE
M0143,FALSE,FALSE,FALSE,FALSE
M0145,FALSE,FALSE,FALSE,FALSE
M0149,FALSE,FALSE,FALSE,FALSE
M0150,FALSE,FALSE,FALSE,FALSE
M0151,FALSE,FALSE,FALSE,FALSE
M0152,FALSE,FALSE,FALSE,FALSE
M0153,FALSE,FALSE,FALSE,FALSE
M0154,FALSE,FALSE,FALSE,FALSE
M0166,FALSE,FALSE,FALSE,FALSE
M0167,FALSE,FALSE,FALSE,FALSE
M0169,FALSE,FALSE,FALSE,FALSE
M0171,FALSE,FALSE,FALSE,FALSE
M0192,FALSE,FALSE,FALSE,FALSE
M0198,FALSE,FALSE,FALSE,FALSE
M0199,FALSE,FALSE,FALSE,FALSE
M0201,TRUE,FALSE,TRUE,TRUE
M0202,FALSE,FALSE,FALSE,FALSE
M0209,FALSE,FALSE,FALSE,FALSE
M0220,TRUE,FALSE,TRUE,TRUE
M0221,TRUE,FALSE,TRUE,TRUE
M0222,TRUE,FALSE,TRUE,TRUE
M0223,TRUE,FALSE,TRUE,TRUE
M0239,TRUE,FALSE,TRUE,TRUE
M0240,TRUE,FALSE,TRUE,TRUE
M0241,TRUE,FALSE,TRUE,TRUE
M0243,TRUE,FALSE,TRUE,TRUE
M0244,TRUE,FALSE,TRUE,TRUE
M0245,TRUE,FALSE,TRUE,TRUE
M0246,TRUE,FALSE,TRUE,TRUE
M0247,TRUE,FALSE,TRUE,TRUE
M0248,TRUE,FALSE,TRUE,TRUE
M0249,TRUE,FALSE,TRUE,TRUE
M0298,FALSE,FALSE,FALSE,FALSE
M0299,FALSE,FALSE,FALSE,FALSE
M0306,FALSE,FALSE,FALSE,FALSE
M0307,FALSE,FALSE,FALSE,FALSE
M0315,FALSE,FALSE,FALSE,FALSE
M0316,FALSE,FALSE,FALSE,FALSE
M0317,FALSE,FALSE,FALSE,FALSE
M0321,FALSE,FALSE,FALSE,FALSE
M0347,FALSE,FALSE,FALSE,FALSE
M0354,FALSE,FALSE,FALSE,FALSE
M0355,FALSE,FALSE,FALSE,FALSE
M0359,FALSE,FALSE,FALSE,FALSE
M0360,FALSE,FALSE,FALSE,FALSE
M0361,FALSE,FALSE,FALSE,FALSE
M0372,FALSE,FALSE,FALSE,FALSE
M0373,FALSE,FALSE,FALSE,FALSE
M0419,FALSE,FALSE,FALSE,FALSE
M0420,FALSE,FALSE,FALSE,FALSE
M0490,FALSE,FALSE,FALSE,FALSE
M0538,FALSE,FALSE,FALSE,FALSE
M0539,FALSE,FALSE,FALSE,FALSE
M0540,FALSE,FALSE,FALSE,FALSE
M0541,FALSE,FALSE,FALSE,FALSE
M0609,FALSE,FALSE,FALSE,FALSE
M0799,FALSE,FALSE,FALSE,FALSE
M0953,FALSE,FALSE,FALSE,FALSE
M1000,TRUE,FALSE,TRUE,TRUE
M1001,TRUE,FALSE,TRUE,TRUE
M1003,TRUE,FALSE,TRUE,TRUE
M1005,TRUE,FALSE,TRUE,TRUE
M1007,TRUE,FALSE,TRUE,TRUE
M1008,TRUE,FALSE,TRUE,TRUE
M1016,TRUE,FALSE,TRUE,TRUE
M1017,TRUE,FALSE,TRUE,TRUE
M1018,TRUE,FALSE,TRUE,TRUE
M1027,TRUE,FALSE,TRUE,TRUE
M1029,TRUE,FALSE,TRUE,TRUE
M1030,TRUE,FALSE,TRUE,TRUE
M1031,TRUE,FALSE,TRUE,TRUE
M1032,TRUE,FALSE,TRUE,TRUE
M1034,TRUE,FALSE,TRUE,TRUE
M1055,TRUE,FALSE,TRUE,TRUE
M1064,TRUE,FALSE,TRUE,TRUE
M1065,TRUE,FALSE,TRUE,TRUE
M1069,TRUE,FALSE,TRUE,TRUE
M1142,TRUE,FALSE,TRUE,TRUE
M1145,TRUE,FALSE,TRUE,TRUE
M1150,TRUE,FALSE,TRUE,TRUE
M1153,TRUE,FALSE,TRUE,TRUE
M1159,TRUE,FALSE,TRUE,TRUE
M1164,TRUE,FALSE,TRUE,TRUE
M1168,TRUE,FALSE,TRUE,TRUE
M1169,TRUE,FALSE,TRUE,TRUE
M1170,TRUE,FALSE,TRUE,TRUE
M1171,TRUE,FALSE,TRUE,TRUE
M1172,TRUE,FALSE,TRUE,TRUE
M1173,TRUE,FALSE,TRUE,TRUE
M1174,TRUE,FALSE,TRUE,TRUE
M1175,TRUE,FALSE,TRUE,TRUE
M1176,TRUE,FALSE,TRUE,TRUE
M1177,TRUE,FALSE,TRUE,TRUE
M1178,TRUE,FALSE,TRUE,TRUE
M1179,TRUE,FALSE,TRUE,TRUE
M1189,TRUE,FALSE,TRUE,TRUE
M1190,TRUE,FALSE,TRUE,TRUE
M1200,TRUE,FALSE,TRUE,TRUE
M1207,TRUE,FALSE,TRUE,TRUE
M1208,TRUE,FALSE,TRUE,TRUE
M1210,TRUE,FALSE,TRUE,TRUE
M1211,TRUE,FALSE,TRUE,TRUE
M1212,TRUE,FALSE,TRUE,TRUE
M1216,TRUE,FALSE,TRUE,TRUE
M1220,TRUE,FALSE,TRUE,TRUE
M1221,TRUE,FALSE,TRUE,TRUE
M1223,TRUE,FALSE,TRUE,TRUE
M1224,TRUE,FALSE,TRUE,TRUE
M1225,TRUE,FALSE,TRUE,TRUE
M1237,TRUE,FALSE,TRUE,TRUE
M1276,TRUE,FALSE,TRUE,TRUE
M1278,TRUE,FALSE,TRUE,TRUE
M1293,TRUE,FALSE,TRUE,TRUE
M1294,TRUE,FALSE,TRUE,TRUE
M1296,TRUE,FALSE,TRUE,TRUE
M1308,TRUE,FALSE,TRUE,TRUE
M1316,TRUE,FALSE,TRUE,TRUE
M2025,FALSE,FALSE,FALSE,FALSE
MC050,FALSE,FALSE,FALSE,FALSE
MCAID,FALSE,FALSE,FALSE,FALSE
MCDER,FALSE,FALSE,FALSE,FALSE
MEDAD,FALSE,FALSE,FALSE,FALSE
MILE1,FALSE,FALSE,FALSE,FALSE
MPID1,FALSE,FALSE,FALSE,FALSE
MR002,FALSE,FALSE,FALSE,FALSE
MR006,FALSE,FALSE,FALSE,FALSE
MR007,FALSE,FALSE,FALSE,FALSE
MR010,FALSE,FALSE,FALSE,FALSE
MR014,FALSE,FALSE,FALSE,FALSE
MR018,FALSE,FALSE,FALSE,FALSE
MR026,FALSE,FALSE,FALSE,FALSE
MR067,FALSE,FALSE,FALSE,FALSE
MR068,FALSE,FALSE,FALSE,FALSE
MR069,FALSE,FALSE,FALSE,FALSE
MR070,FALSE,FALSE,FALSE,FALSE
MR940,FALSE,FALSE,FALSE,FALSE
MSSP,FALSE,FALSE,FALSE,FALSE
MULTIPL,FALSE,FALSE,FALSE,FALSE
MUREP,FALSE,FALSE,FALSE,FALSE
N1351,FALSE,FALSE,FALSE,FALSE
N2022,FALSE,FALSE,FALSE,FALSE
N4141,FALSE,FALSE,FALSE,FALSE
N4142,FALSE,FALSE,FALSE,FALSE
N4143,FALSE,FALSE,FALSE,FALSE
NB,TRUE,FALSE,TRUE,TRUE
NCADV,FALSE,FALSE,FALSE,FALSE
NO BI,FALSE,FALSE,FALSE,FALSE
NOBIL,FALSE,FALSE,FALSE,FALSE
NOBLL,FALSE,FALSE,FALSE,FALSE
NOCHA,FALSE,FALSE,FALSE,FALSE
NOCHG,FALSE,FALSE,FALSE,FALSE
NOEM,FALSE,FALSE,FALSE,FALSE
NOMIN,FALSE,FALSE,FALSE,FALSE
NONE,FALSE,FALSE,FALSE,FALSE
NS,FALSE,FALSE,FALSE,FALSE
NT/WKN,FALSE,FALSE,FALSE,FALSE
OBL13,FALSE,FALSE,FALSE,FALSE
OBL28,FALSE,FALSE,FALSE,FALSE
OBUS,FALSE,FALSE,FALSE,FALSE
OCINC,FALSE,FALSE,FALSE,FALSE
OL057,FALSE,FALSE,FALSE,FALSE
OL068,FALSE,FALSE,FALSE,FALSE
OL088,FALSE,FALSE,FALSE,FALSE
OL214,FALSE,FALSE,FALSE,FALSE
OL229,FALSE,FALSE,FALSE,FALSE
ONACC,FALSE,FALSE,FALSE,FALSE
OOE,FALSE,FALSE,FALSE,FALSE
OP229,FALSE,FALSE,FALSE,FALSE
OP250,FALSE,FALSE,FALSE,FALSE
OP251,FALSE,FALSE,FALSE,FALSE
OP252,FALSE,FALSE,FALSE,FALSE
OP254,FALSE,FALSE,FALSE,FALSE
OP255,FALSE,FALSE,FALSE,FALSE
OP257,FALSE,FALSE,FALSE,FALSE
OP258,FALSE,FALSE,FALSE,FALSE
OP259,FALSE,FALSE,FALSE,FALSE
OP260,FALSE,FALSE,FALSE,FALSE
OP270,FALSE,FALSE,FALSE,FALSE
OP271,FALSE,FALSE,FALSE,FALSE
OP272,FALSE,FALSE,FALSE,FALSE
OP274,FALSE,FALSE,FALSE,FALSE
OP276,FALSE,FALSE,FALSE,FALSE
OP278,FALSE,FALSE,FALSE,FALSE
OP279,FALSE,FALSE,FALSE,FALSE
OP290,FALSE,FALSE,FALSE,FALSE
OP299,FALSE,FALSE,FALSE,FALSE
OP324,FALSE,FALSE,FALSE,FALSE
OP370,FALSE,FALSE,FALSE,FALSE
OP379,FALSE,FALSE,FALSE,FALSE
OP402,FALSE,FALSE,FALSE,FALSE
OP403,FALSE,FALSE,FALSE,FALSE
OP450,FALSE,FALSE,FALSE,FALSE
OP510,FALSE,FALSE,FALSE,FALSE
OP621,FALSE,FALSE,FALSE,FALSE
OP636,FALSE,FALSE,FALSE,FALSE
OP637,FALSE,FALSE,FALSE,FALSE
OP681,FALSE,FALSE,FALSE,FALSE
OP682,FALSE,FALSE,FALSE,FALSE
OP710,FALSE,FALSE,FALSE,FALSE
OP720,FALSE,FALSE,FALSE,FALSE
OP721,FALSE,FALSE,FALSE,FALSE
OP762,FALSE,FALSE,FALSE,FALSE
OP771,FALSE,FALSE,FALSE,FALSE
OP780,FALSE,FALSE,FALSE,FALSE
OP911,FALSE,FALSE,FALSE,FALSE
OP912,FALSE,FALSE,FALSE,FALSE
OP940,FALSE,FALSE,FALSE,FALSE
OP960,FALSE,FALSE,FALSE,FALSE
OP999,FALSE,FALSE,FALSE,FALSE
P2031,TRUE,FALSE,TRUE,TRUE
P3000,TRUE,TRUE,TRUE,TRUE
P3001,TRUE,TRUE,TRUE,TRUE
P4300,FALSE,FALSE,FALSE,FALSE
P7001,TRUE,FALSE,TRUE,TRUE
P9010,TRUE,FALSE,TRUE,TRUE
P9011,TRUE,FALSE,TRUE,TRUE
P9016,TRUE,FALSE,TRUE,TRUE
P9017,TRUE,FALSE,TRUE,TRUE
P9019,TRUE,FALSE,TRUE,TRUE
P9020,TRUE,FALSE,TRUE,TRUE
P9021,TRUE,FALSE,TRUE,TRUE
P9022,TRUE,FALSE,TRUE,TRUE
P9033,TRUE,FALSE,TRUE,TRUE
P9034,TRUE,FALSE,TRUE,TRUE
P9035,TRUE,FALSE,TRUE,TRUE
P9037,TRUE,FALSE,TRUE,TRUE
P9038,TRUE,FALSE,TRUE,TRUE
P9040,TRUE,FALSE,TRUE,TRUE
P9041,TRUE,FALSE,TRUE,TRUE
P9045,TRUE,FALSE,TRUE,TRUE
P9046,TRUE,FALSE,TRUE,TRUE
P9047,TRUE,FALSE,TRUE,TRUE
P9051,TRUE,FALSE,TRUE,TRUE
P9057,TRUE,FALSE,TRUE,TRUE
P9058,TRUE,FALSE,TRUE,TRUE
P9073,TRUE,FALSE,TRUE,TRUE
P9100,TRUE,FALSE,TRUE,TRUE
P9603,TRUE,FALSE,TRUE,TRUE
P9604,TRUE,FALSE,TRUE,TRUE
P9612,TRUE,FALSE,TRUE,TRUE
P9615,TRUE,FALSE,TRUE,TRUE
PD100,FALSE,FALSE,FALSE,FALSE
PE100,FALSE,FALSE,FALSE,FALSE
PERI0,FALSE,FALSE,FALSE,FALSE
PIN02,FALSE,FALSE,FALSE,FALSE
PM018,FALSE,FALSE,FALSE,FALSE
PN000,FALSE,FALSE,FALSE,FALSE
PNLTY,FALSE,FALSE,FALSE,FALSE
PROP5,FALSE,FALSE,FALSE,FALSE
PSC,FALSE,FALSE,FALSE,FALSE
PT624,FALSE,FALSE,FALSE,FALSE
PT818,FALSE,FALSE,FALSE,FALSE
PT819,FALSE,FALSE,FALSE,FALSE
Q0081,TRUE,FALSE,TRUE,TRUE
Q0083,TRUE,FALSE,TRUE,TRUE
Q0084,TRUE,FALSE,TRUE,TRUE
Q0085,TRUE,FALSE,TRUE,TRUE
Q0091,TRUE,FALSE,TRUE,TRUE
Q0092,TRUE,FALSE,TRUE,TRUE
Q0111,TRUE,FALSE,TRUE,TRUE
Q0112,TRUE,FALSE,TRUE,TRUE
Q0114,TRUE,FALSE,TRUE,TRUE
Q0115,TRUE,FALSE,TRUE,TRUE
Q0138,TRUE,FALSE,TRUE,TRUE
Q0139,TRUE,FALSE,TRUE,TRUE
Q0144,TRUE,FALSE,TRUE,TRUE
Q0162,TRUE,FALSE,TRUE,TRUE
Q0163,TRUE,FALSE,TRUE,TRUE
Q0164,TRUE,FALSE,TRUE,TRUE
Q0166,TRUE,FALSE,TRUE,TRUE
Q0169,TRUE,FALSE,TRUE,TRUE
Q0175,TRUE,FALSE,TRUE,TRUE
Q0177,TRUE,FALSE,TRUE,TRUE
Q0181,TRUE,FALSE,TRUE,TRUE
Q0220,TRUE,FALSE,TRUE,TRUE
Q0221,TRUE,FALSE,TRUE,TRUE
Q0222,TRUE,FALSE,TRUE,TRUE
Q0239,TRUE,FALSE,TRUE,TRUE
Q0240,TRUE,FALSE,TRUE,TRUE
Q0243,TRUE,FALSE,TRUE,TRUE
Q0244,TRUE,FALSE,TRUE,TRUE
Q0245,TRUE,FALSE,TRUE,TRUE
Q0247,TRUE,FALSE,TRUE,TRUE
Q0506,TRUE,FALSE,TRUE,TRUE
Q0508,TRUE,FALSE,TRUE,TRUE
Q0509,TRUE,FALSE,TRUE,TRUE
Q0510,TRUE,FALSE,TRUE,TRUE
Q0511,TRUE,FALSE,TRUE,TRUE
Q0512,TRUE,FALSE,TRUE,TRUE
Q0513,TRUE,FALSE,TRUE,TRUE
Q0514,TRUE,FALSE,TRUE,TRUE
Q2034,TRUE,FALSE,TRUE,TRUE
Q2035,TRUE,FALSE,TRUE,TRUE
Q2036,TRUE,FALSE,TRUE,TRUE
Q2037,TRUE,FALSE,TRUE,TRUE
Q2038,TRUE,FALSE,TRUE,TRUE
Q2039,TRUE,FALSE,TRUE,TRUE
Q2050,TRUE,FALSE,TRUE,TRUE
Q2052,TRUE,FALSE,TRUE,TRUE
Q3014,TRUE,FALSE,TRUE,TRUE
Q3014GT,FALSE,FALSE,FALSE,FALSE
Q3104,FALSE,FALSE,FALSE,FALSE
Q4006,TRUE,FALSE,TRUE,TRUE
Q4007,TRUE,FALSE,TRUE,TRUE
Q4008,TRUE,FALSE,TRUE,TRUE
Q4009,TRUE,FALSE,TRUE,TRUE
Q4010,TRUE,FALSE,TRUE,TRUE
Q4011,TRUE,FALSE,TRUE,TRUE
Q4012,TRUE,FALSE,TRUE,TRUE
Q4014,TRUE,FALSE,TRUE,TRUE
Q4016,TRUE,FALSE,TRUE,TRUE
Q4017,TRUE,FALSE,TRUE,TRUE
Q4018,TRUE,FALSE,TRUE,TRUE
Q4020,TRUE,FALSE,TRUE,TRUE
Q4021,TRUE,FALSE,TRUE,TRUE
Q4022,TRUE,FALSE,TRUE,TRUE
Q4024,TRUE,FALSE,TRUE,TRUE
Q4029,TRUE,FALSE,TRUE,TRUE
Q4030,TRUE,FALSE,TRUE,TRUE
Q4031,TRUE,FALSE,TRUE,TRUE
Q4032,TRUE,FALSE,TRUE,TRUE
Q4036,TRUE,FALSE,TRUE,TRUE
Q4037,TRUE,FALSE,TRUE,TRUE
Q4038,TRUE,FALSE,TRUE,TRUE
Q4039,TRUE,FALSE,TRUE,TRUE
Q4040,TRUE,FALSE,TRUE,TRUE
Q4041,TRUE,FALSE,TRUE,TRUE
Q4045,TRUE,FALSE,TRUE,TRUE
Q4046,TRUE,FALSE,TRUE,TRUE
Q4049,TRUE,FALSE,TRUE,TRUE
Q4050,TRUE,FALSE,TRUE,TRUE
Q4051,TRUE,FALSE,TRUE,TRUE
Q4081,TRUE,FALSE,TRUE,TRUE
Q4093,FALSE,FALSE,FALSE,FALSE
Q4100,TRUE,FALSE,TRUE,TRUE
Q4101,TRUE,FALSE,TRUE,TRUE
Q4102,TRUE,FALSE,TRUE,TRUE
Q4106,TRUE,FALSE,TRUE,TRUE
Q4114,TRUE,FALSE,TRUE,TRUE
Q4116,TRUE,FALSE,TRUE,TRUE
Q4131,TRUE,FALSE,TRUE,TRUE
Q4132,TRUE,FALSE,TRUE,TRUE
Q4133,TRUE,FALSE,TRUE,TRUE
Q4139,TRUE,FALSE,TRUE,TRUE
Q4145,TRUE,FALSE,TRUE,TRUE
Q4150,TRUE,FALSE,TRUE,TRUE
Q4158,TRUE,FALSE,TRUE,TRUE
Q4159,TRUE,FALSE,TRUE,TRUE
Q4172,TRUE,FALSE,TRUE,TRUE
Q4173,TRUE,FALSE,TRUE,TRUE
Q4177,TRUE,FALSE,TRUE,TRUE
Q4186,TRUE,FALSE,TRUE,TRUE
Q4187,TRUE,FALSE,TRUE,TRUE
Q4188,TRUE,FALSE,TRUE,TRUE
Q4191,TRUE,FALSE,TRUE,TRUE
Q4195,TRUE,FALSE,TRUE,TRUE
Q4196,TRUE,FALSE,TRUE,TRUE
Q4197,TRUE,FALSE,TRUE,TRUE
Q4205,TRUE,FALSE,TRUE,TRUE
Q4206,TRUE,FALSE,TRUE,TRUE
Q4213,TRUE,FALSE,TRUE,TRUE
Q4215,TRUE,FALSE,TRUE,TRUE
Q4217,TRUE,FALSE,TRUE,TRUE
Q4221,TRUE,FALSE,TRUE,TRUE
Q4227,TRUE,FALSE,TRUE,TRUE
Q4236,TRUE,FALSE,TRUE,TRUE
Q4238,TRUE,FALSE,TRUE,TRUE
Q4244,TRUE,FALSE,TRUE,TRUE
Q4250,TRUE,FALSE,TRUE,TRUE
Q4253,TRUE,FALSE,TRUE,TRUE
Q4262,TRUE,FALSE,TRUE,TRUE
Q4268,TRUE,FALSE,TRUE,TRUE
Q4271,TRUE,FALSE,TRUE,TRUE
Q4275,TRUE,FALSE,TRUE,TRUE
Q4276,TRUE,FALSE,TRUE,TRUE
Q4278,TRUE,FALSE,TRUE,TRUE
Q4281,TRUE,FALSE,TRUE,TRUE
Q4282,TRUE,FALSE,TRUE,TRUE
Q5001,TRUE,FALSE,TRUE,TRUE
Q5002,TRUE,FALSE,TRUE,TRUE
Q5003,TRUE,TRUE,TRUE,TRUE
Q5004,TRUE,TRUE,TRUE,TRUE
Q5005,TRUE,TRUE,TRUE,TRUE
Q5006,TRUE,TRUE,TRUE,TRUE
Q5007,TRUE,TRUE,TRUE,TRUE
Q5009,TRUE,FALSE,TRUE,TRUE
Q5010,TRUE,TRUE,TRUE,TRUE
Q5101,TRUE,FALSE,TRUE,TRUE
Q5102,TRUE,FALSE,TRUE,TRUE
Q5103,TRUE,FALSE,TRUE,TRUE
Q5104,TRUE,FALSE,TRUE,TRUE
Q5105,TRUE,FALSE,TRUE,TRUE
Q5106,TRUE,FALSE,TRUE,TRUE
Q5107,TRUE,FALSE,TRUE,TRUE
Q5108,TRUE,FALSE,TRUE,TRUE
Q5111,TRUE,FALSE,TRUE,TRUE
Q5112,TRUE,FALSE,TRUE,TRUE
Q5113,TRUE,FALSE,TRUE,TRUE
Q5114,TRUE,FALSE,TRUE,TRUE
Q5115,TRUE,FALSE,TRUE,TRUE
Q5116,TRUE,FALSE,TRUE,TRUE
Q5117,TRUE,FALSE,TRUE,TRUE
Q5118,TRUE,FALSE,TRUE,TRUE
Q5119,TRUE,FALSE,TRUE,TRUE
Q5120,TRUE,FALSE,TRUE,TRUE
Q5121,TRUE,FALSE,TRUE,TRUE
Q5122,TRUE,FALSE,TRUE,TRUE
Q5123,TRUE,FALSE,TRUE,TRUE
Q5124,TRUE,FALSE,TRUE,TRUE
Q5126,TRUE,FALSE,TRUE,TRUE
Q5127,TRUE,FALSE,TRUE,TRUE
Q5128,TRUE,FALSE,TRUE,TRUE
Q5129,TRUE,FALSE,TRUE,TRUE
Q5130,TRUE,FALSE,TRUE,TRUE
Q9002,TRUE,FALSE,TRUE,TRUE
Q9003,TRUE,FALSE,TRUE,TRUE
Q9950,TRUE,FALSE,TRUE,TRUE
Q9951,TRUE,FALSE,TRUE,TRUE
Q9953,TRUE,FALSE,TRUE,TRUE
